ID,URL,Title,body,Country,Group,Protest,Protest_Typ,Discrim,Discrim_Type
385,https://www.swissinfo.ch/eng/reuters/bulgarians-block-central-sofia-in-anti-government-protest/45937878,Bulgarians block central Sofia in anti-government protest,,BUL,bulgarian,1,3,0,0
388,https://www.youtube.com/watch?v=Ep4m-vWZJZw,1v1 Hideout | Chinese vs Bulgarians | vs TaToH,,none,bulgarian,0,0,0,0
389,https://bnr.bg/en/post/101304149/bulgarians-and-refugees-create-art-together-beyond-the-boundaries-of-distinction,"Bulgarians and refugees create art together, beyond the boundaries of distinction",,BUL,bulgarian,0,0,0,0
390,https://bnr.bg/en/post/101304101/on-bulgarians-in-albania-in-a-historical-context-and-more,On Bulgarians in Albania in a historical context and more,,BUL,bulgarian,0,0,1,1
395,https://www.novinite.com/articles/205549/Greece+Extends+Requrements+for+a+Negative+PCR+Test+for+Bulgarians,Greece Extends Requrements for a Negative PCR Test for Bulgarians - Novinite.com - Sofia News Agency,,BUL,bulgarian,0,0,0,0
396,https://www.novinite.com/articles/205625/Mandatory+PCR+Test+for+Bulgarians+From+Three+Districts+Entering+Germany,Mandatory PCR Test for Bulgarians From Three Districts Entering Germany - Novinite.com - Sofia News Agency,,BUL,bulgarian,0,0,0,0
399,https://bnr.bg/en/post/101323541/one-third-of-bulgarians-abroad-are-ready-to-return,One third of Bulgarians abroad are ready to return,,none,bulgarian,0,0,0,0
404,https://bnr.bg/en/post/101321525/foreign-ministry-bulgarians-in-usa-should-be-vigilant-over-tropical-storm-isaias,Foreign Ministry: Bulgarians in USA should be vigilant over tropical storm Isaias,,none,bulgarian,0,0,0,0
405,https://www.coe.int/en/web/interculturalcities/-/ix-pan-ukrainian-assembly-of-bulgarians-of-ukraine,IX Pan-Ukrainian Assembly of Bulgarians of Ukraine,,none,bulgarian,0,0,0,0
411,https://europe.easybranches.com/bulgaria/2393065,Bulgarians leave parental home on average at age 3,,none,bulgarian,0,0,0,0
412,https://www.youtube.com/watch?v=IJ-uv1TnQi4,Bulgarians on Four Lakes!,,none,bulgarian,0,0,0,0
413,https://bnr.bg/en/post/101322884/bulgarians-plan-protests-in-10-countries-this-weekend,Bulgarians plan protests in 10 countries this weekend,,BUL,bulgarian,1,3,0,0
415,https://bnr.bg/en/post/101319826/bulgarians-abroad-join-anti-government-protests-in-bulgaria,Bulgarians abroad join anti-government protests in Bulgaria,,BUL,bulgarian,1,3,0,0
417,http://www.coronavirusnewscasting.com/bulgarians-take-to-the-streets-to-protest-corruption-focus-on-europe/,Bulgarians take to the streets to protest corruption | Focus on Europe,,BUL,bulgarian,1,3,0,0
418,https://bnr.bg/en/post/101322160/switzerland-lifts-quarantine-for-bulgarians-norway-introduces-it,"Switzerland lifts quarantine for Bulgarians, Norway introduces it",,BUL,bulgarian,0,0,0,0
424,https://nova.bg/news/view/2020/07/27/294910/,"Bulgarians have encountered the coronavirus ""CoV-2008/Bulgaria""",,BUL,bulgarian,0,0,0,0
428,https://bnr.bg/en/post/101323488,Half of adult Bulgarians want early elections,,BUL,bulgarian,1,3,0,0
430,https://bnr.bg/en/post/101320155/bulgarians0most0dissatisfied0with0their0personal0relationships0in0europe0eurostat,Bulgarians most dissatisfied with their personal relationships in Europe: Eurostat,,BUL,bulgarian,0,0,0,0
431,https://boec.com/russian0muay0thai0star0trains0with0bulgarians0at0kamchia/,Russian Muay Thai star trains with Bulgarians at Kamchia,,none,bulgarian,0,0,0,0
432,https://bnr.bg/en/post/101323466/bulgarians0pessimistic0about0their0incomes0save0money0in0deposits,"Bulgarians – pessimistic about their incomes, save money in deposits",,BUL,bulgarian,0,0,0,0
433,https://bnr.bg/post/101009487/1410years0since0the0shipka0campaign0bulgarians0keen0to0learn0from0their0unadulterated0history,141 years since the Shipka Campaign: Bulgarians keen to learn from their unadulterated history,,BUL,bulgarian,0,0,0,0
434,https://www.unsmokeyourworld.com/en/news/bulgarians0prove0their0passion0unsmoking.html,BULGARIANS PROVE THEIR PASSION FOR UNSMOKING,,BUL,bulgarian,0,0,0,0
438,https://www.ft.com/content/1c6beea701e6a044f80a97c01d8beb38dfac,Borisov under fire as Bulgarians lose patience with failures on graft,,BUL,bulgarian,1,3,0,0
