ID,URL,Title,body,Country,Group,Protest,Protest_Typ,Discrim,Discrim_Type
274,https://www.youtube.com/watch?v=8u0FiiujSFc,What's in our Fridge? | Ref Tour | Minimalist | Filipino Life in Australia | Lifestyle Vlog,,none,none,0,0,0,0
289,https://www.youtube.com/watch?v=fSxrFiQKig4,"A Day in My Life | Filipino university student | studying ï“–, dog training ï¶ | Australia | Lycel J",,none,none,0,0,0,0
293,https://www.youtube.com/watch?v=N4qzeEinb3M,Cheese Tasting| Filipino TonqueTwister |Countryside Australia | Famela Mitchell,,none,none,0,0,0,0
297,https://www.youtube.com/watch?v=p6TdLltgXSU,FILIPINO FAMILY LIFE LIVING IN AUSTRALIA - SUNDAY LUNCH OUT WITH DABARKADS,,none,none,0,0,0,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
